source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
pyrls,639e391cfcae6920598b5481,Prasugrel,Effient,Antiplatelet; P2Y12 Inhibitor,Other,oral,oral,,,,,,,,,,,"Prasugrel irreversibly binds to the P2Y12 receptor on the platelet surface, blocking adenosine diphosphate (ADP) from binding to it. This interferes with platelet adhesion and aggregation by inhibiting both ADP-mediated activation of the glycoprotein complex GPIIb/IIIa and fibrinogen binding to platelets.",,Acute Coronary Syndrome: reduce the rate of thrombotic cardiovascular (CV) events (including stent thrombosis) in patients with acute coronary syndrome (ACS) who are to be managed with percutaneous coronary intervention (PCI) as follows: Patients with unstable angina (UA) or non-ST-elevation myocardial infarction (NSTEMI). Patients with ST-elevation myocardial infarction (STEMI) when managed with primary or delayed PCI.,History of prior transient ischemic attack (TIA) or stroke; Active pathological bleeding such as peptic ulcer or intracranial hemorrhage; Known hypersensitivity to prasugrel or any formulation ingredients,rx; Prescription only,,,Tablet; Antiplatelet; P2Y12 Inhibitor,13,
pyrls,639e391cfcae6920598b5482,Dexmethylphenidate,Focalin; Focalin XR,Stimulant,Stimulant,oral,oral,,,,,,,,,,,Dexmethylphenidate is the more pharmacologically active d-enantiomer of racemic methylphenidate which is thought to inhibit reuptake of norepinephrine and dopamine into the presynaptic neuron and increase the release of these monoamines into the extraneuronal space.,,Treatment of attention-deficit/hyperactivity disorder (ADHD),"Hypersensitivity to dexmethylphenidate, methylphenidate, or any formulation ingredients; Concomitant treatment with monoamine oxidase inhibitors (MAOIs), or within 14 days following discontinuation of treatment with an MAOI, because of the risk of hypertensive crises","c2; rx; Controlled schedule 2, prescription only",,,"Tablet, extended release capsule; Stimulant",5,
pyrls,639e391cfcae6920598b5483,Methylphenidate-transdermal,Daytrana,Stimulant,Stimulant,transdermal,transdermal,,,,,,,,,,,Methylphenidate is a synthetic central nervous system stimulant that is thought to inhibit reuptake of norepinephrine and dopamine into the presynaptic neuron and increase the release of these monoamines into the extraneuronal space.,,Treatment of attention-deficit/hyperactivity disorder (ADHD),"Hypersensitivity to methylphenidate or any formulation ingredients; Concomitant treatment with monoamine oxidase inhibitors (MAOIs), or within 14 days following discontinuation of treatment with an MAOI, because of the risk of hypertensive crises; Those with marked anxiety, tension, and agitation; Glaucoma; Motor tics or with a family history or diagnosis of Tourette's syndrome","c2; rx; Controlled schedule 2, prescription only",,,Patch; Stimulant,4,
pyrls,639e391cfcae6920598b5484,Methylphenidate,Adhansia XR; Aptensio XR; Concerta; Cotempla XR-ODT; Jornay PM; Metadate CD; Metadate ER; Quillichew ER; Quillivant XR; Relexxii Ritalin; Ritalin LA; Ritalin SR,Stimulant,Stimulant,oral,oral,,,,,,,,,,,Methylphenidate is a synthetic central nervous system stimulant that is thought to inhibit reuptake of norepinephrine and dopamine into the presynaptic neuron and increase the release of these monoamines into the extraneuronal space.,,"Treatment of attention-deficit/hyperactivity disorder (ADHD); Treatment of narcolepsy (Ritalin, Metadate ER, Methylin)","Hypersensitivity to methylphenidate or any formulation ingredients; Concomitant treatment with monoamine oxidase inhibitors (MAOIs), or within 14 days following discontinuation of treatment with an MAOI, because of the risk of hypertensive crises; Those with marked anxiety, tension, and agitation; Glaucoma; Motor tics or with a family history or diagnosis of Tourette's syndrome","c2; rx; Controlled schedule 2, prescription only",,,"Tablet, extended release tablet (osmotic release oral delivery system [OROS]), extended release tablet (various non-OROS), chewable tablet, chewable extended release tablet, orally disintegrating tablet, extended release capsule, solution, extended release suspension; Stimulant",16,
pyrls,639e391cfcae6920598b5485,Lisdexamfetamine,Vyvanse,Stimulant,Stimulant,oral,oral,,,,,,,,,,,"Lisdexamfetamine is a prodrug that is converted to dextroamphetamine through cleavage of a lysine group. Amphetamines both induce the release and inhibit reuptake of catecholamine neurotransmitters including dopamine, norepinephrine, and serotonin . Amphetamines also exhibit weak monoamine oxidase inhibitor properties.",,Treatment of attention-deficit/hyperactivity disorder (ADHD); Treatment of moderate to severe binge eating disorder (BED) in adults,"Hypersensitivity to lisdexamfetamine, amphetamine products, or any formulation ingredients; Concomitant treatment with monoamine oxidase inhibitors (MAOIs), or within 14 days following discontinuation of treatment with an MAOI, because of the risk of hypertensive crises","c2; rx; Controlled schedule 2, prescription only",,,"Capsule, chewable tablet; Stimulant",6,
pyrls,639e391cfcae6920598b5486,Dextroamphetamine-Amphetamine,Adderall; Adderall XR; Mydayis,Stimulant,Stimulant,oral,oral,,,,,,,,,,,"Amphetamines both induce the release and inhibit reuptake of catecholamine neurotransmitters including dopamine , norepinephrine , and serotonin . Amphetamines also exhibit weak monoamine oxidase inhibitor properties.",,Treatment of attention-deficit/hyperactivity disorder (ADHD); Mydayis brand indicated in age 13+ years; Treatment of narcolepsy (IR tablet only),"Hypersensitivity to amphetamine products or any formulation ingredients; Advanced arteriosclerosis, symptomatic cardiovascular disease, or moderate to severe hypertension; Hyperthyroidism; Those with marked anxiety, tension, and agitation; Glaucoma; Concomitant treatment with monoamine oxidase inhibitors (MAOIs), or within 14 days following discontinuation of treatment with an MAOI, because of the risk of hypertensive crises","c2; rx; Controlled schedule 2, prescription only",,,"Tablet, extended release capsule; Stimulant",6,
pyrls,639e391cfcae6920598b5487,Amphetamine,Adzenys ER; Adzenys XR-ODT; Dyanavel XR; Evekeo; Evekeo ODT,Stimulant,Stimulant,oral,oral,,,,,,,,,,,"Amphetamines both induce the release and inhibit reuptake of catecholamine neurotransmitters including dopamine , norepinephrine , and serotonin . Amphetamines also exhibit weak monoamine oxidase inhibitor properties.",,Treatment of attention-deficit/hyperactivity disorder (ADHD); Treatment of narcolepsy (Evekeo tablet); Exogenous obesity as a short term adjunct in a regimen of weight reduction based on caloric restriction for patients refractory to alternative therapy (Evekeo tablet),"Hypersensitivity to amphetamine products or any formulation ingredients; Advanced arteriosclerosis, symptomatic cardiovascular disease, or moderate to severe hypertension; Hyperthyroidism; Those with marked anxiety, tension, and agitation; Glaucoma; Concomitant treatment with monoamine oxidase inhibitors (MAOIs), or within 14 days following discontinuation of treatment with an MAOI, because of the risk of hypertensive crises","c2; rx; Controlled schedule 2, prescription only",,,"Tablet, orally disintegrating tablet, extended release orally disintegrating tablet, extended release suspension; Stimulant",8,
pyrls,639e391cfcae6920598b5488,Dextroamphetamine,Zenzedi; Dexedrine Spansule; ProCentra,Stimulant,Stimulant,oral,oral,,,,,,,,,,,"Amphetamines both induce the release and inhibit reuptake of catecholamine neurotransmitters including dopamine , norepinephrine , and serotonin . Amphetamines also exhibit weak monoamine oxidase inhibitor properties.",,Treatment of attention-deficit/hyperactivity disorder (ADHD); Treatment of narcolepsy,"Hypersensitivity to dextroamphetamine, amphetamine products, or any formulation ingredients; Advanced arteriosclerosis, symptomatic cardiovascular disease, or moderate to severe hypertension; Hyperthyroidism; Those with marked anxiety, tension, and agitation; Glaucoma; Concomitant treatment with monoamine oxidase inhibitors (MAOIs), or within 14 days following discontinuation of treatment with an MAOI, because of the risk of hypertensive crises","c2; rx; Controlled schedule 2, prescription only",,,"Tablet, extended release capsule, solution; Stimulant",6,
pyrls,639e391cfcae6920598b5489,Methamphetamine,Desoxyn,Stimulant,Stimulant,oral,oral,,,,,,,,,,,"Amphetamines both induce the release and inhibit reuptake of catecholamine neurotransmitters including dopamine , norepinephrine , and serotonin . Amphetamines also exhibit weak monoamine oxidase inhibitor properties.",,Treatment of attention-deficit/hyperactivity disorder (ADHD),"Hypersensitivity to methamphetamine, amphetamine products, or any formulation ingredients; Concomitant treatment with monoamine oxidase inhibitors (MAOIs), or within 14 days following discontinuation of treatment with an MAOI, because of the risk of hypertensive crises","c2; rx; Controlled schedule 2, prescription only",,,Tablet; Stimulant,5,
pyrls,639e391cfcae6920598b548a,Atomoxetine,Strattera,SNRI; Non-stimulant,Antidepressant,oral,oral,,,,,,,,,,,Atomoxetine is a selective norepinephrine reuptake inhibitor that has been shown to specifically increase norepinephrine and dopamine within the prefrontal cortex. This is thought to produce its therapeutic effects for improving symptoms of Attention-Deficit/Hyperactivity Disorder (ADHD).,,Treatment of attention-deficit/hyperactivity disorder (ADHD),Use of monoamine oxidase inhibitors (MAOIs) concurrently or within 14 days of discontinuing either atomoxetine or the MAOI; Narrow angle glaucoma; Pheochromocytoma or history of pheochromocytoma; Severe Cardiovascular Disorders; Hypersensitivity to atomoxetine or any formulation ingredients,rx; Prescription only,,,Capsule; SNRI; Non-stimulant,4,
pyrls,639e391cfcae6920598b548b,Clonidine,Catapres; Kapvay,Centrally-Acting Alpha-2 Agonist,Other,oral,oral,,,,,,,,,,,"Clonidine is a central alpha 2A-adrenergic receptor agonist . Stimulation of alpha-adrenoceptors in the brain stem results in reduced sympathetic outflow from the central nervous system and decreases in peripheral resistance, renal vascular resistance, heart rate, and blood pressure. The mechanism of action of clonidine in ADHD is not known.",,"Clonidine IR: Management of hypertension , alone or in combination with other antihypertensive agents; Clonidine ER: Treatment of attention-deficit/hyperactivity disorder (ADHD) as monotherapy and as adjunctive therapy to stimulant medications",Hypersensitivity to clonidine or any formulation ingredients,rx; Prescription only,,,"Tablet, extended release tablet; Centrally-Acting Alpha-2 Agonist",7,
pyrls,639e391cfcae6920598b548c,Guanfacine,Tenex; Intuniv,Centrally-Acting Alpha-2 Agonist,Other,oral,oral,,,,,,,,,,,"Guanfacine is a central alpha 2A-adrenergic receptor agonist . Stimulation of alpha-adrenoceptors in the brain stem results in reduced sympathetic outflow from the central nervous system and decreases in peripheral resistance, renal vascular resistance, heart rate, and blood pressure. The mechanism of action of guanfacine in ADHD is not known.",,"Guanfacine IR: Management of hypertension , alone or in combination with other antihypertensive agents; Guanfacine ER: Treatment of attention-deficit/hyperactivity disorder (ADHD) as monotherapy and as adjunctive therapy to stimulant medications",Hypersensitivity to guanfacine or any formulation ingredients,rx; Prescription only,,,"Tablet, extended release tablet; Centrally-Acting Alpha-2 Agonist",6,
pyrls,639e391cfcae6920598b548d,Lamotrigine,Lamictal; Subvenite,Anticonvulsant; Antimanic,Anticonvulsant,oral,oral,,,,,,,,,,,"Lamotrigine blocks sodium channels and high voltage-gated calcium channels , suppressing release of the excitatory neurotransmitters glutamate and aspartate, and inhibiting serotonin reuptake. Lamotrigine may also enhance the activity of the inhibitory neurotransmitter, gamma-aminobutyric acid (GABA).",,"Immediate-release formulations Epilepsy, adjunctive therapy: for the following seizure types in patients aged 2+ years: Partial-onset (focal) seizures Primary generalized tonic-clonic (PGTC) seizures Generalized seizures of Lennox-Gastaut syndrome Epilepsy, monotherapy: for conversion to monotherapy in adults aged 16+ years with partial-onset (focal) seizures who are receiving treatment with carbamazepine, phenytoin, phenobarbital, primidone, or valproate as the single antiepileptic drug (AED) Bipolar disorder: for the maintenance treatment of bipolar I disorder to delay the time to occurrence of mood episodes (depression, mania, hypomania, mixed episodes) in patients treated for acute mood episodes with standard therapy; Extended-release formulations: Epilepsy, adjunctive therapy: for the following seizure types in patients aged 13+ years: Primary generalized tonic-clonic (PGTC) seizures Partial-onset (focal) seizures with or without secondary generalization Epilepsy, monotherapy: conversion to monotherapy in patients aged 13+ years with partial-onset seizures who are receiving treatment with a single antiepileptic drug (AED)","Hypersensitivity (e.g. rash, angioedema, acute urticaria, extensive pruritus, mucosal ulceration) to lamotrigine or any formulation ingredients",rx; Prescription only,,,"Tablet, orally disintegrating tablet, extended-release tablet, tablet for suspension (chewable); Anticonvulsant; Antimanic",30,
