source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
nps-datahub,5053bd42-130f-4378-b8bb-e8d8029dd1d0,"6-MeO-N,N-Diethylpentylone","2‐(diethylamino)‐1‐(6‐methoxy‐2H‐1,3‐benzodioxol‐5‐yl)pentan‐1‐one; 2-(diethylamino)-1-(6-methoxybenzo[d][1,3]dioxol-5-yl)pentan-1-one",Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C17H25NO4,"Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 6-MeO-N,N-Diethylpentylone - C17H25NO4",,
nps-datahub,efbd4d8e-c311-4bb6-9c4e-be10e7f5b096,"3,4-Difluoro Isopropyl U-47700","3,4-difluoro Isopropyl U-47700; N-(2-(dimethylamino)cyclohexyl)-3,4-difluoro-N-isopropylbenzamide",Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen,Opioid,,,,,,,,,,,,,,,,,,,C18H26F2N2O,"Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; Small molecule; 3,4-Difluoro Isopropyl U-47700 - C18H26F2N2O",,
nps-datahub,cb7479d9-11c4-4d04-8cc2-821b993e2b14,Despropionyl Remifentanil,Despropionyl Reminfentanil; methyl 1‐(3‐methoxy‐3‐oxopropyl)‐4‐(phenylamino)piperidine‐4‐carboxylate,Opioids,Opioid,,,,,,,,,,,,,,,,,,,C17H24N2O4,Opioids; Small molecule; Despropionyl Remifentanil - C17H24N2O4,,methyl 1-(3-methoxy-3-oxopropyl)-4-(phenylamino)piperidine-4-carboxylate
nps-datahub,c605e423-c6b6-441a-bb80-1e491e075d51,"3,4-difluoro Propyl U-47700","3,4-Difluoro Propyl U-47700; N‐[2‐(dimethylamino)cyclohexyl]‐3,4‐difluoro‐N‐propylbenzamide",Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen,Opioid,,,,,,,,,,,,,,,,,,,C18H26F2N2O,"Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; Small molecule; 3,4-difluoro Propyl U-47700 - C18H26F2N2O",,
nps-datahub,5ef19562-0348-4cfb-bbc8-d2e3befe1e3b,"3,4-difluoro U-50488","3,4-Difluoro U-50488; 3,4-difluoro-N-methyl-N-[2-(1-pyrrolidinyl)cyclohexyl]-benzeneacetamide",Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen,Opioid,,,,,,,,,,,,,,,,,,,C19H26F2N2O,"Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; Small molecule; 3,4-difluoro U-50488 - C19H26F2N2O",,
nps-datahub,31eca35f-ecee-40c2-8434-c934afb52c13,2-Cl-3-FPP,2Cl-3-FPP; 1-(2-chloro-3-fluorophenyl)piperazine,Piperazines,Empathogen,,,,,,,,,,,,,,,,,,846031-32-1,C10H12ClFN2,Piperazines; Small molecule; 2-Cl-3-FPP - C10H12ClFN2 - 846031-32-1,,1-(2-chloro-3-fluorophenyl)piperazine
nps-datahub,16ffeb60-627e-4524-b98d-19cdeb99fecc,"2,4-difluoro U-48800","2,4-Difluoro U-48800; 2‐(2,4‐difluorophenyl)‐N‐[2‐(dimethylamino)cyclohexyl]‐N‐methylacetamide",Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen,Opioid,,,,,,,,,,,,,,,,,,,C17H24F2N2O,"Opioids; 2020/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2021/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; 2022/4. Von N-(2-Aminocyclohexyl)amid abgeleitete Verbindungen; Small molecule; 2,4-difluoro U-48800 - C17H24F2N2O",,
nps-datahub,9630af15-6df9-4fd0-9908-121a16eb5e37,Cumyl-Cb-MeGaClone,"Cumyl-CBMeGaClone; 5-(cyclobutylmethyl)-2-(1-methyl-1-phenyl-ethyl)pyrido[4,3-b]indol-1-one","Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C25H26N2O,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; Cumyl-Cb-MeGaClone - C25H26N2O",,"2,5-Dihydro-2-(1-methyl-1-phenylethyl)-5-(cyclobutylmethyl)-1H-pyrido[4,3-b]indol-1-one"
nps-datahub,741b6e54-3664-4b0c-92db-80d07b071631,"methyl 2-(3,4-dichlorophenyl)-2-piperidin-2-ylacetate","3,4-Dichloromethylphenidate; 3,4-CTMP",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,1400742-68-8,C14H17Cl2NO2,"Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; methyl 2-(3,4-dichlorophenyl)-2-piperidin-2-ylacetate - C14H17Cl2NO2 - 1400742-68-8",,"methyl 2-(3,4-dichlorophenyl)-2-piperidin-2-ylacetate"
nps-datahub,ad0c036d-6f1e-48a4-9e37-63c9b3148789,N-Methylcyclazodon,,,Other,,,,,,,,,,,,,,,,,,14461-92-8,C13H14N2O2,Small molecule; N-Methylcyclazodon - C13H14N2O2 - 14461-92-8,,
nps-datahub,3ddbcdcc-bcaa-40c0-b1d2-5911b1675f8c,Methoxypropamin,Methoxpropamin HCl; MxPr HCl,Arylcyclohexylamines; 2021/6. Von Arylcyclohexylamin abgeleitete Verbindungen; 2022/6. Von Arylcyclohexylamin abgeleitete Verbindungen,Dissociative,,,,,,,,,,,,,,,,,,,C16H24ClNO2,Arylcyclohexylamines; 2021/6. Von Arylcyclohexylamin abgeleitete Verbindungen; 2022/6. Von Arylcyclohexylamin abgeleitete Verbindungen; Small molecule; Methoxypropamin HCl - C16H24ClNO2,,
nps-datahub,49e02e15-8ede-43c5-9b3b-a261065a1ddc,5-(4-hydroxy-3-methoxyphenyl)-N-propan-2-ylthiophene-2-carboxamide,A4368,,Other,,,,,,,,,,,,,,,,,,2390084-06-5,C15H17NO3S,Small molecule; 5-(4-hydroxy-3-methoxyphenyl)-N-propan-2-ylthiophene-2-carboxamide - C15H17NO3S - 2390084-06-5,,5-(4-hydroxy-3-methoxyphenyl)-N-propan-2-ylthiophene-2-carboxamide
nps-datahub,4162a2ee-3c84-4d57-ba46-0e43e651472f,Minoxidil,"2,6-Diamino-4-(piperidin-1-yl)pyrimidine 1-oxide; 3-hydroxy-2-imino-6-piperidin-1-ylpyrimidin-4-amine",,Other,,,,,,,,,,,,,,,,,,38304-91-5,C9H15N5O,Small molecule; Minoxidil - C9H15N5O - 38304-91-5,,"2,6-Diamino-4-(piperidin-1-yl)pyrimidine 1-oxide"
nps-datahub,8b4c4c89-003f-4541-9548-96f4b5efa9a5,Rosuvastatin,"7-[4-(4-fluorophenyl)-2-(methyl-methylsulfonylamino)-6-propan-2-ylpyrimidin-5-yl]-3,5-dihydroxyhept-6-enoic acid(E)-7-[4-(4-fluorophenyl)-2-(methyl-methylsulfonylamino)-6-propan-2-ylpyrimidin-5-yl]-3,5-dihydroxyhept-6-enoic acid; (3''R'',5''S'',6''E'')-7-[4-(4-Fluorophenyl)-2-(''N''-methylmethanesulfonamido)-6-(propan-2-yl)pyrimidin-5-yl]-3,5-dihydroxyhept-6-enoic acid",,Other,,,,,,,,,,,,,,,,,,287714-41-4,C22H28FN3O6S,Small molecule; Rosuvastatin - C22H28FN3O6S - 287714-41-4,,"7-[4-(4-fluorophenyl)-2-(methyl-methylsulfonylamino)-6-propan-2-ylpyrimidin-5-yl]-3,5-dihydroxyhept-6-enoic acid(E)-7-[4-(4-fluorophenyl)-2-(methyl-methylsulfonylamino)-6-propan-2-ylpyrimidin-5-yl]-3,5-dihydroxyhept-6-enoic acid"
nps-datahub,5536a402-dc9a-4de2-90c8-a9fc845eb152,Benzyl-4CN-BINACA,Benzyl-4-CN_BUTINACA; N-Benzyl-1-(4-cyanobutyl)-1H-indazole-3-carboxamide,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C20H20N4O,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; Benzyl-4CN-BINACA - C20H20N4O",,N-Benzyl-1-(4-cyanobutyl)-1H-indazole-3-carboxamide
nps-datahub,744100c1-5e88-4246-9fe6-d6cb3354ebf5,4-HO-McPT fumarate,3-[2-[Cyclopropyl(methyl)amino]ethyl]-1H-indol-4-ol fumarate,Tryptamines; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine,Psychedelic,,,,,,,,,,,,,,,,,,,C18H22N2O5,Tryptamines; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine; Small molecule; 4-HO-McPT fumarate - C18H22N2O5,,3-[2-[Cyclopropyl(methyl)amino]ethyl]-1H-indol-4-ol fumarate
nps-datahub,9a2e6b20-0623-4d9b-983a-f97edd0c132e,alpha-Pyrrolidinocyclohexylphenone,2-Cyclohexyl-1-phenyl-2-(pyrrolidin-1-yl)ethan-1-one; hydrochloride; α-Pyrrolidinocyclohexylphenone HCl,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C18H26ClNO,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; alpha-Pyrrolidinocyclohexylphenone HCl - C18H26ClNO,,
nps-datahub,faef8df2-d787-42be-b45f-9e26b4b79639,beta-OH-2C-B,"BOH-2C-B HCl; 2-amino-1-(4-bromo-2,5-dimethoxyphenyl)ethanol;hydrochloride",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C10H15BrClNO3,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; beta-OH-2C-B HCl - C10H15BrClNO3,,"2-amino-1-(4-bromo-2,5-dimethoxyphenyl)ethanol;hydrochloride"
nps-datahub,7c23f668-552f-4285-b13c-687448257817,4-Cl-alpha-PPP,4'-Chloro-alpha-pyrrolidinopropiophenone HCl; 4-Chloro-alpha-PPP HCl,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,93307-24-5,C13H17Cl2NO,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 4-Cl-alpha-PPP HCl - C13H17Cl2NO - 93307-24-5,,4-Chloro-alpha-PPP HCl
nps-datahub,a135f56d-cbba-48b4-94a2-4b8dc99413ce,4F-MDMB-BICA,"Methyl 2-({[1-(4-Fluorobutyl)-1H-indol-3-yl]carbonyl}-amino)-3,3-dimethylbutanoate; methyl 2-({[1-(4-fluorobutyl)-1H-indol-3-yl]carbonyl}amino)-3,3-dimethylbutanoate","Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C20H27FN2O3,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; 4F-MDMB-BICA - C20H27FN2O3",,"Methyl 2-({[1-(4-Fluorobutyl)-1H-indol-3-yl]carbonyl}-amino)-3,3-dimethylbutanoate"
nps-datahub,f93d2e61-d203-4109-9bc8-0afbe4ba1fe3,5-Cl-DMT,"[2‐(5‐chloro‐1H‐indol‐3‐yl)ethyl]dimethylamine; 2-(5-chloro-1H-indol-3-yl)-N,N-dimethylethanamine",Tryptamines; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine,Psychedelic,,,,,,,,,,,,,,,,,,22120-32-7,C12H15ClN2,Tryptamines; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine; Small molecule; 5-Cl-DMT - C12H15ClN2 - 22120-32-7,,"2-(5-chloro-1H-indol-3-yl)-N,N-dimethylethanamine"
nps-datahub,e62aea07-0e6e-4cc9-a7fe-34970fc39abf,5F-EMB-PICA,ethyl 2-[[1-(5-fluoropentyl)indole-3-carbonyl]amino]-3-methyl-butanoate; ethyl 2-(((1-(5-fluoropentyl)-1H-indol-3-yl)carbonyl)amino)-3-methylbutanoate,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C21H29FN2O3,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; 5F-EMB-PICA - C21H29FN2O3",,ethyl 2-(((1-(5-fluoropentyl)-1H-indol-3-yl)carbonyl)amino)-3-methylbutanoate
nps-datahub,67f9841f-7157-4d77-ae2d-035700d1f297,ACP-105,"2-chloro-4-((1R,5S)-3-hydroxy-3-methyl-8-azabicyclo[3.2.1]oct-8-yl)-3-methylbenzonitrile; 2-chloro-4-[(1R,5S)-3-hydroxy-3-methyl-8-azabicyclo[3.2.1]octan-8-yl]-3-methylbenzonitrile",,Other,,,,,,,,,,,,,,,,,,899821-23-9,C16H19ClN2O,Small molecule; ACP-105 - C16H19ClN2O - 899821-23-9,,"2-chloro-4-((1R,5S)-3-hydroxy-3-methyl-8-azabicyclo[3.2.1]oct-8-yl)-3-methylbenzonitrile"
nps-datahub,309d5724-4438-4c12-a213-026447ae4c0f,Mephedrene,N-Methyl-1-(5-methylthiophen-2-yl)propan-2-amine; hydrochloride; 5-MMPA HCl,Phenethylamines; Arylalkylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C9H16ClNS,Phenethylamines; Arylalkylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Mephedrene HCl - C9H16ClNS,,N-Methyl-1-(5-methylthiophen-2-yl)propan-2-amine; hydrochloride
nps-datahub,900541ee-5db7-4aa2-8f1c-585e2abb8443,RU-58841,"4-[3-(4-Hydroxybutyl)-4,4-dimethyl-2,5-dioxo-1-imidazolidinyl]-2-(trifluoromethyl)benzonitrile; 4-[3-(4-hydroxybutyl)-4,4-dimethyl-2,5-dioxoimidazolidin-1-yl]-2-(trifluoromethyl)benzonitrile",,Other,,,,,,,,,,,,,,,,,,154992-24-2,C17H18F3N3O3,Small molecule; RU-58841 - C17H18F3N3O3 - 154992-24-2,,"4-[3-(4-Hydroxybutyl)-4,4-dimethyl-2,5-dioxo-1-imidazolidinyl]-2-(trifluoromethyl)benzonitrile"
nps-datahub,6ec5057a-52e6-475f-b92d-2621c47f61a0,SL-164,5-chloro-3-(4-chloro-2-methylphenyl)-2-methylquinazolin-4-one; 5-Chloro-3-(4-chloro-2-methylphenyl)-2-methyl-4(3H)-quinazolinone,Others,Other,,,,,,,,,,,,,,,,,,3476-88-8,C16H12Cl2N2O,Others; Small molecule; SL-164 - C16H12Cl2N2O - 3476-88-8,,5-chloro-3-(4-chloro-2-methylphenyl)-2-methylquinazolin-4-one
nps-datahub,1f66fb2a-c59b-4add-bad6-b97684c4f5b9,MDMB-1H-indolcarboxzamid,"methyl 2-[(1H-indol-3-ylcarbonyl)amino]-3,3-dimethylbutanoate",,Other,,,,,,,,,,,,,,,,,,,C16H20N2O3,Small molecule; MDMB-1H-indolcarboxzamid - C16H20N2O3,,"methyl 2-[(1H-indol-3-ylcarbonyl)amino]-3,3-dimethylbutanoate"
nps-datahub,b18238e2-d7e9-47e6-8332-b88c9b4b62ed,"CHMICA-N,N-dimethyl-Analog","1-(cyclohexylmethyl)-N,N-dimethyl-1H-indole-3-carboxamide","2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Other,,,,,,,,,,,,,,,,,,,C18H24N2O,"2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; CHMICA-N,N-dimethyl-Analog - C18H24N2O",,"1-(cyclohexylmethyl)-N,N-dimethyl-1H-indole-3-carboxamide"
nps-datahub,659bf83b-daf8-414e-8239-47156ad2f03a,(4-Bromophenyl)-(1-(dimethylamino)-4-hydroxy-4- phenethylcyclohexyl)methanone,Carbonyl-Bromadol,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C23H28BrNO2,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; (4-Bromophenyl)-(1-(dimethylamino)-4-hydroxy-4- phenethylcyclohexyl)methanone - C23H28BrNO2,,
nps-datahub,e498dd1c-1ec8-40b2-9613-830bec009caa,3-Methylamino-1-phenylpropan-1-ol,,,Other,,,,,,,,,,,,,,,,,,42142-52-9,C10H15NO,Small molecule; 3-Methylamino-1-phenylpropan-1-ol - C10H15NO - 42142-52-9,,3-Methylamino-1-phenylpropan-1-ol
nps-datahub,d31db7a5-fd14-495e-bae5-b36380a6fae2,N-ethyl-nor-hepthylone,"4F-MDMB-BICA; 1-(1,3-Benzodioxol-5-yl)-2-(ethylamino)heptan-1-one",Phenethylamines; Cannabinoids; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Cannabinoid,,,,,,,,,,,,,,,,,,,C16H23NO3,Phenethylamines; Cannabinoids; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; N-ethyl-nor-hepthylone - C16H23NO3,,"1-(1,3-Benzodioxol-5-yl)-2-(ethylamino)heptan-1-one"
nps-datahub,fd41c9f5-e9a9-42e2-9e68-2f5fde6e4139,JWH-122,(4-methyl-1-naphthyl)-(1-pentylindol-3-yl)methanone; 3-(4-methylnaphthalene-1-carbonyl)-1-pentyl-1H-indole,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen",Cannabinoid,,,,,,,,,,,,,,,,,,,C25H25NO,"Cannabinoids; 2020/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2021/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; 2022/2.1 Von Indol, Pyrazol und 4-Chinolon abgeleitete Verbindungen; Small molecule; JWH-122 - C25H25NO",,Status: 500Code: PUGREST.ServerErrorMessage: Can't see oe_license.txt
nps-datahub,3ae3ed00-e4e9-4296-bbbf-e19418a6b360,2-(2-bromophenyl)-2-(methylamino)cyclohexanone,2-(2-bromophenyl)-2-(methylamino)-cyclohexanone; 2-(2-bromophenyl)-2-(methylamino)cyclohexan-1-one,2021/6. Von Arylcyclohexylamin abgeleitete Verbindungen; 2022/6. Von Arylcyclohexylamin abgeleitete Verbindungen,Other,,,,,,,,,,,,,,,,,,120807-70-7,C13H16BrNO,2021/6. Von Arylcyclohexylamin abgeleitete Verbindungen; 2022/6. Von Arylcyclohexylamin abgeleitete Verbindungen; Small molecule; 2-(2-bromophenyl)-2-(methylamino)cyclohexanone - C13H16BrNO - 120807-70-7,,2-(2-bromophenyl)-2-(methylamino)cyclohexanone
nps-datahub,87ad6fe3-c4c2-4142-8d25-76365df1e0ca,3-Methylbenzylpiperazine,1-(3-Methylbenzyl)piperazin; 1-(m-tolylmethyl)piperazine,,Other,,,,,,,,,,,,,,,,,,5321-48-2,C12H18N2,Small molecule; 3-Methylbenzylpiperazine - C12H18N2 - 5321-48-2,,1-(3-methylbenzyl)piperazine
nps-datahub,377ae213-31d2-4b8d-b78e-6183bbf64fa7,"2-(4-ethoxybenzyl)-1-(cyclohexylmethyl)-N,N-diethyl-1H-benzo[d]imidazole-5-carboxamide","1-(cyclohexylmethyl)-2-[(4-ethoxyphenyl)methyl]-N,N-diethylbenzimidazole-5-carboxamide; 1-(cyclohexylmethyl)-2-[(4-ethoxyphenyl)methyl]-N,N-diethyl-1H-benzimidazole-5-carboxamide",,Other,,,,,,,,,,,,,,,,,,1046140-32-2,C28H37N3O2,"Small molecule; 2-(4-ethoxybenzyl)-1-(cyclohexylmethyl)-N,N-diethyl-1H-benzo[d]imidazole-5-carboxamide - C28H37N3O2 - 1046140-32-2",,"2-(4-ethoxybenzyl)-1-(cyclohexylmethyl)-N,N-diethyl-1H-benzo[d]imidazole-5-carboxamide"
nps-datahub,dd8133cf-ada2-4b0a-83ed-a48e67b23515,2F-Viminol,2-fluoro Viminol; 2-[di(butan-2-yl)amino]-1-[1-[(2-fluorophenyl)methyl]pyrrol-2-yl]ethanol,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,63880-43-3,C21H31FN2O,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2F-Viminol - C21H31FN2O - 63880-43-3,,2-[di(butan-2-yl)amino]-1-[1-[(2-fluorophenyl)methyl]pyrrol-2-yl]ethanol
nps-datahub,79191eea-aeac-4319-9fd9-64b920a5b5eb,Dichlormethaqualon,Dicloqualon HCl; 5-Chloro-3-(4-chloro-2-methylphenyl)-2-methylquinazolin-4(3H)-one hydrochloride,,Other,,,,,,,,,,,,,,,,,,,C16H13Cl3N2O,Small molecule; Dichlormethaqualon HCl - C16H13Cl3N2O,,5-Chloro-3-(4-chloro-2-methylphenyl)-2-methylquinazolin-4(3H)-one hydrochloride
